Kausi,Etunimi,Sukunimi,Joukkue,Joukkue ID
2000,Jussi,Ahonen,ITKK99,6
2000,Anssi,Jääskeläinen,ITKK99,6
2000,Keijo,Karjalainen,ITKK99,6
2000,Raine,Koponen,ITKK99,6
2000,Mikko,Kuokka,ITKK99,6
2000,Ville,Latva,ITKK99,6
2000,Lasse,Pesonen,ITKK99,6
2000,Mikko,Kuusio,ITKK99,6
2000,Juha,Väänänen,ITKK99,6
2000,Mikko,Huhtanen,KCK,5
2000,Ossi,Hämäläinen,KCK,5
2000,Miika,Kuusinen,KCK,5
2000,Jani,Manninen,KCK,5
2000,Janne,Pulli,KCK,5
2000,Pasi,Sirén,KCK,5
2000,Ilkka,Uuhiniemi,KCK,5
2000,Sanna,Venäläinen,KCK,5
2000,Annastiina,Kerkkänen,LMTVO,8
2000,Jenni,Korpi,LMTVO,8
2000,Jaakko,Laitinen,LMTVO,8
2000,Jani,Niemeläinen,LMTVO,8
2000,Jari,Nousiainen,LMTVO,8
2000,Mikko,Peipponen,LMTVO,8
2000,Aki,Penttinen,LMTVO,8
2000,Juha,Varis,LMTVO,8
2000,Teemu,Hiltunen,LSD,4
2000,Timo,Heikka,LSD,4
2000,Riku,Kemppainen,LSD,4
2000,Sami,Mannelin,LSD,4
2000,Antti,Piirainen,LSD,4
2000,Mikko,Piironen,LSD,4
2000,Pekka,Saarelainen,LSD,4
2000,Jari,Välimäki,LSD,4
2000,Petri,Heinilä,PKMM,7
2000,Kari,Heikkinen,PKMM,7
2000,Pekka,Jäppinen,PKMM,7
2000,Joni,Kämäräinen,PKMM,7
2000,Ilmari,Laakkonen,PKMM,7
2000,Marko,Parviainen,PKMM,7
2000,Asko,Rouvinen,PKMM,7
2000,Pasi,Tiihonen,PKMM,7
2000,Pasi,Kemppainen,SMS,3
2000,Tomi,Lapinlampi,SMS,3
2000,Pekka,Riiali,SMS,3
2000,Jarkko,Sonninen,SMS,3
2000,Ilkka,Toivanen,SMS,3
2000,Tero,Turtiainen,SMS,3
2000,Timo,Väkevä,SMS,3
2000,Reni,Waegelein,SMS,3
2000,Markku,Harmaala,TPNMP,2
2000,Mika,Alitalo,TPNMP,2
2000,Jaakko,Akkanen,TPNMP,2
2000,Saku,Laapio,TPNMP,2
2000,Mikko,Ollila,TPNMP,2
2000,Jakub,Pavelek,TPNMP,2
2000,Velipekka,Pussinen,TPNMP,2
2000,Pasi,Rautiainen,TPNMP,2
2000,Saku,Ruottinen,TPNMP,2
2000,Pekka,Valento,TPNMP,2
2000,Heidi,Hintikka,YJ,1
2000,Antti,Kokkonen,YJ,1
2000,Henri,Mäkelä,YJ,1
2000,Seppo,Neuvonen,YJ,1
2000,Henrikki,Pantsar,YJ,1
2000,Toni,Vesansalo,YJ,1
2000,Jussi,Vihmo,YJ,1
2001,Jussi,Ahonen,ITKK99,6
2001,Anssi,Jääskeläinen,ITKK99,6
2001,Keijo,Karjalainen,ITKK99,6
2001,Mikko,Kuokka,ITKK99,6
2001,Mikko,Kuusio,ITKK99,6
2001,Ville,Latva,ITKK99,6
2001,Juha,Väänänen,ITKK99,6
2001,Mikko,Huhtanen,KCK,5
2001,Ossi,Hämäläinen,KCK,5
2001,Miika,Kuusinen,KCK,5
2001,Jani,Manninen,KCK,5
2001,Janne,Pulli,KCK,5
2001,Pasi,Sirén,KCK,5
2001,Ilkka,Uuhiniemi,KCK,5
2001,Sanna,Venäläinen,KCK,5
2001,Jukka,Härkönen,LMTVO,8
2001,Jenni,Korpi,LMTVO,8
2001,Matti,Lahti,LMTVO,8
2001,Jani,Niemeläinen,LMTVO,8
2001,Jari,Nousiainen,LMTVO,8
2001,Mikko,Peipponen,LMTVO,8
2001,Aki,Penttinen,LMTVO,8
2001,Reija,Pitkälä,LMTVO,8
2001,Juha,Varis,LMTVO,8
2001,Mikko,Drocan,LSD,4
2001,Timo,Heikka,LSD,4
2001,Teemu,Hiltunen,LSD,4
2001,Riku,Kemppainen,LSD,4
2001,Jussi,Kuikka,LSD,4
2001,Sami,Mannelin,LSD,4
2001,Kari,Ojanen,LSD,4
2001,Antti,Piirainen,LSD,4
2001,Pekka,Saarelainen,LSD,4
2001,Tommi,Falck,OlPo,9
2001,Joonas,Grönlund,OlPo,9
2001,Sami,Hämäläinen,OlPo,9
2001,Sannamari,Jokinen,OlPo,9
2001,Jukka,Karinen,OlPo,9
2001,Marko,Kinnunen,OlPo,9
2001,Sampo,Kokkonen,OlPo,9
2001,Jari,Mälkki,OlPo,9
2001,Marko,Vuoti,OlPo,9
2001,Toni,Österberg,OlPo,9
2001,Petri,Heinilä,PKMM,7
2001,Jouni,Ikonen,PKMM,7
2001,Pekka,Jäppinen,PKMM,7
2001,Joni,Kämäräinen,PKMM,7
2001,Ilmari,Laakkonen,PKMM,7
2001,Marko,Parviainen,PKMM,7
2001,Jukka,Pesonen,PKMM,7
2001,Jari,Porras,PKMM,7
2001,Asko,Rouvinen,PKMM,7
2001,Tomi,Lapinlampi,SMS,3
2001,Timo,Mustonen,SMS,3
2001,Henrik,Paajanen,SMS,3
2001,Marko,Parikka,SMS,3
2001,Tuomas,Puranen,SMS,3
2001,Pasi,Rahikainen,SMS,3
2001,Pekka,Riiali,SMS,3
2001,Jarkko,Sonninen,SMS,3
2001,Tero,Turtiainen,SMS,3
2001,Reni,Waegelein,SMS,3
2001,Jaakko,Akkanen,TPNMP,2
2001,Mika,Alitalo,TPNMP,2
2001,Markku,Harmaala,TPNMP,2
2001,Tero,Lintunen,TPNMP,2
2001,Mikko,Ollila,TPNMP,2
2001,Velipekka,Pussinen,TPNMP,2
2001,Saku,Ruottinen,TPNMP,2
2001,Jarkko,Taiviola,TPNMP,2
2002,Mikko,Ollila,AP,10
2002,Saku,Ruottinen,AP,10
2002,Markku,Harmaala,AP,10
2002,Jaakko,Akkanen,AP,10
2002,Tero,Lintunen,AP,10
2002,Mika,Alitalo,AP,10
2002,Pasi,Jokimies,AP,10
2002,Sami,Kontio,AP,10
2002,Patrik,Westerholm,AP,10
2002,Jussi,Ahonen,ITKK,6
2002,Keijo,Karjalainen,ITKK,6
2002,Mikko,Kuokka,ITKK,6
2002,Ville,Latva,ITKK,6
2002,Anssi,Jääskeläinen,ITKK,6
2002,Mikko,Kuusio,ITKK,6
2002,Juha,Väänänen,ITKK,6
2002,Janne,Matikainen,ITKK,6
2002,Lasse,Pesonen,ITKK,6
2002,Yrjö,Hakkarainen,KCK,5
2002,Mikko,Huhtanen,KCK,5
2002,Juha,Huttunen,KCK,5
2002,Ossi,Hämäläinen,KCK,5
2002,Miika,Kuusinen,KCK,5
2002,Jani,Manninen,KCK,5
2002,Janne,Pulli,KCK,5
2002,Tero,Turtiainen,KCK,5
2002,Ilkka,Uuhiniemi,KCK,5
2002,Sanna,Venäläinen,KCK,5
2002,Jukka,Härkönen,LMTVO,8
2002,Jani,Niemeläinen,LMTVO,8
2002,Jari,Nousiainen,LMTVO,8
2002,Mikko,Peipponen,LMTVO,8
2002,Aki,Penttinen,LMTVO,8
2002,Henri,Pöntinen,LMTVO,8
2002,Juha,Varis,LMTVO,8
2002,Sami,Pyykkö,LMTVO,8
2002,Mikko,Drocan,LSD,4
2002,Timo,Heikka,LSD,4
2002,Riku,Kemppainen,LSD,4
2002,Jussi,Kuikka,LSD,4
2002,Mia,Lund,LSD,4
2002,Sami,Mannelin,LSD,4
2002,Kari,Ojanen,LSD,4
2002,Antti,Piirainen,LSD,4
2002,Ville,Ruotsalainen,LSD,4
2002,Samu,Uimonen,LSD,4
2002,Sampo,Kokkonen,OlPo,9
2002,Sami,Hämäläinen,OlPo,9
2002,Jukka,Karinen,OlPo,9
2002,Marko,Vuoti,OlPo,9
2002,Joonas,Grönlund,OlPo,9
2002,Samuli,Laurikainen,OlPo,9
2002,Teemu,Hiltunen,OlPo,9
2002,Jari,Mälkki,OlPo,9
2002,Riku,Riikonen,OlPo,9
2002,Pekka,Jäppinen,PKMM,7
2002,Ilmari,Laakkonen,PKMM,7
2002,Marko,Parviainen,PKMM,7
2002,Petri,Heinilä,PKMM,7
2002,Joni,Kämäräinen,PKMM,7
2002,Asko,Rouvinen,PKMM,7
2002,Jukka,Pesonen,PKMM,7
2002,Jouni,Ikonen,PKMM,7
2002,Jari,Porras,PKMM,7
2002,Jarkko,Sonninen,PKMM,7
2002,Pekka,Riiali,SMS,3
2002,Saku,Vaittinen,SMS,3
2002,Tomi,Lapinlampi,SMS,3
2002,Timo,Mustonen,SMS,3
2002,Timo,Kujala,SMS,3
2002,Kaisa,Kauppi,SMS,3
2002,Tuomas,Puranen,SMS,3
2002,Jere,Antikainen,SMS,3
2002,Henrik,Paajanen,SMS,3
2002,Juha,Surakka,SMS,3
2003,Tero,Lintunen,AP,10
2003,Pasi,Jokimies,AP,10
2003,Saku,Ruottinen,AP,10
2003,Petri,Heinilä,AP,10
2003,Markku,Harmaala,AP,10
2003,Mikko,Ollila,AP,10
2003,Sami,Kontio,AP,10
2003,Patrik,Westerholm,AP,10
2003,Jaakko,Akkanen,AP,10
2003,Mika,Alitalo,AP,10
2003,Jyri,Koistinen,DRA,11
2003,Petja,Salmela,DRA,11
2003,Lauri,Tuimala,DRA,11
2003,Jarno,Hyyryläinen,DRA,11
2003,Katja,Talvirinne,DRA,11
2003,Janne,Lahdenperä,DRA,11
2003,Jukka,Tanninen,DRA,11
2003,Antti,Sipilä,DRA,11
2003,Juha,Väänänen,ITKK,6
2003,Mikko,Kuokka,ITKK,6
2003,Keijo,Karjalainen,ITKK,6
2003,Lasse,Pesonen,ITKK,6
2003,Anssi,Jääskeläinen,ITKK,6
2003,Janne,Matikainen,ITKK,6
2003,Mikko,Kuusio,ITKK,6
2003,Ville,Latva,ITKK,6
2003,Jussi,Ahonen,ITKK,6
2003,Ilkka,Uuhiniemi,KCK,5
2003,Juha,Huttunen,KCK,5
2003,Tero,Turtiainen,KCK,5
2003,Janne,Pulli,KCK,5
2003,Miika,Kuusinen,KCK,5
2003,Ossi,Hämäläinen,KCK,5
2003,Sanna,Hämäläinen,KCK,5
2003,Jani,Manninen,KCK,5
2003,Yrjö,Hakkarainen,KCK,5
2003,Mikko,Huhtanen,KCK,5
2003,Risto,Tapanen,LMTVO,8
2003,Jarkko,Honka,LMTVO,8
2003,Jani,Heimala,LMTVO,8
2003,Henri,Pöntinen,LMTVO,8
2003,Jani,Niemeläinen,LMTVO,8
2003,Jukka,Härkönen,LMTVO,8
2003,Juha,Varis,LMTVO,8
2003,Sami,Pyykkö,LMTVO,8
2003,Mikko,Peipponen,LMTVO,8
2003,Aki,Penttinen,LMTVO,8
2003,Samu,Uimonen,LSD,4
2003,Ville,Ruotsalainen,LSD,4
2003,Antti,Piirainen,LSD,4
2003,Kari,Ojanen,LSD,4
2003,Jussi,Kuikka,LSD,4
2003,Mia,Lund,LSD,4
2003,Sami,Mannelin,LSD,4
2003,Timo,Heikka,LSD,4
2003,Mikko,Drocan,LSD,4
2003,Riku,Kemppainen,LSD,4
2003,Samuli,Laurikainen,OLPO,9
2003,Joonas,Grönlund,OLPO,9
2003,Kari,Hankia,OLPO,9
2003,Kirsi,Hellsten,OLPO,9
2003,Sami,Jukonen,OLPO,9
2003,Sampo,Kokkonen,OLPO,9
2003,Sam,Koponen,OLPO,9
2003,Anssi,Pakkanen,OLPO,9
2003,Pekka,Riiali,OLPO,9
2003,Marko,Vuoti,OLPO,9
2003,Pekka,Jäppinen,PKMM,7
2003,Marko,Parviainen,PKMM,7
2003,Ilmari,Laakkonen,PKMM,7
2003,Joni,Kämäräinen,PKMM,7
2003,Jouni,Ikonen,PKMM,7
2003,Jari,Porras,PKMM,7
2003,Mikko,Hänninen,PKMM,7
2003,Jussi,Vittaniemi,PKMM,7
2003,Timo,Saxell,PKMM,7
2003,Sami,Höylä,PKMM,7
2004,Antti,Sipilä,DRA,11
2004,Jukka,Tanninen,DRA,11
2004,Janne,Lahdenperä,DRA,11
2004,Katja,Talvirinne,DRA,11
2004,Jarno,Hyyryläinen,DRA,11
2004,Lauri,Tuimala,DRA,11
2004,Petja,Salmela,DRA,11
2004,Jyri,Koistinen,DRA,11
2004,Kalle,Rannikko,DRA,11
2004,Jani,Huusansaari,DRA,11
2004,Jussi,Ahonen,ITKK,6
2004,Ville,Latva,ITKK,6
2004,Mikko,Kuusio,ITKK,6
2004,Janne,Matikainen,ITKK,6
2004,Anssi,Jääskeläinen,ITKK,6
2004,Lasse,Pesonen,ITKK,6
2004,Keijo,Karjalainen,ITKK,6
2004,Mikko,Kuokka,ITKK,6
2004,Juha,Väänänen,ITKK,6
2004,Mikko,Huhtanen,KCK,5
2004,Yrjö,Hakkarainen,KCK,5
2004,Juha,Sorsa,KCK,5
2004,Sanna,Hämäläinen,KCK,5
2004,Ossi,Hämäläinen,KCK,5
2004,Miika,Kuusinen,KCK,5
2004,Janne,Pulli,KCK,5
2004,Tero,Turtiainen,KCK,5
2004,Juha,Huttunen,KCK,5
2004,Ilkka,Uuhiniemi,KCK,5
2004,Aki,Penttinen,LMTVO,8
2004,Mika,Pyykkö,LMTVO,8
2004,Sami,Pyykkö,LMTVO,8
2004,Juha,Varis,LMTVO,8
2004,Jukka,Härkönen,LMTVO,8
2004,Jani,Niemeläinen,LMTVO,8
2004,Sampo,Kokkonen,LMTVO,8
2004,Jani,Heimala,LMTVO,8
2004,Jarkko,Honka,LMTVO,8
2004,Risto,Tapanen,LMTVO,8
2004,Riku,Kemppainen,LSD,4
2004,Mikko,Drocan,LSD,4
2004,Timo,Heikka,LSD,4
2004,Sami,Mannelin,LSD,4
2004,Mia,Lund,LSD,4
2004,Pekka,Riiali,LSD,4
2004,Marko,Tuominen,LSD,4
2004,Jarkko,Tulla,LSD,4
2004,Samu,Uimonen,LSD,4
2004,Pekka,Jäppinen,PKMM,7
2004,Marko,Parviainen,PKMM,7
2004,Ilmari,Laakkonen,PKMM,7
2004,Joni,Kämäräinen,PKMM,7
2004,Jouni,Ikonen,PKMM,7
2004,Jari,Porras,PKMM,7
2004,Mikko,Hänninen,PKMM,7
2004,Jussi,Vittaniemi,PKMM,7
2004,Timo,Saxell,PKMM,7
2004,Sami,Höylä,PKMM,7
2004,Joonas,Grönlund,PLEE,12
2004,Kari,Hankia,PLEE,12
2004,Marko,Vuoti,PLEE,12
2004,Mika,Alitalo,PLEE,12
2004,Jaakko,Akkanen,PLEE,12
2004,Sami,Kontio,PLEE,12
2004,Markku,Harmaala,PLEE,12
2004,Petri,Heinilä,PLEE,12
2004,Kirsi,Kauhanen,PLEE,12
2004,Tero,Lintunen,PLEE,12
2004,Ville,Hemmilä,VTTU,13
2004,Janne,Keränen,VTTU,13
2004,Mikko,Dahlbom,VTTU,13
2004,Simo,Pääkkönen,VTTU,13
2004,Kristian,Erkkilä,VTTU,13
2004,Aleksi,Mäkelä,VTTU,13
2004,Mikko,Raatikainen,VTTU,13
2004,Mika,Lavikainen,VTTU,13
2004,Pasi,Tervo,VTTU,13
2004,Katriina,Vesala,VTTU,13
2005,Jani,Huusansaari,DRA,11
2005,Jani,Havukainen,DRA,11
2005,Katja,Talvirinne,DRA,11
2005,Lauri,Tuimala,DRA,11
2005,Jyri,Koistinen,DRA,11
2005,Jukka,Tanninen,DRA,11
2005,Petja,Salmela,DRA,11
2005,Jarno,Hyyryläinen,DRA,11
2005,Kalle,Rannikko,DRA,11
2005,Aleksandra,Szewczyk,DRA,11
2005,Antti,Nousiainen,GPK,14
2005,Fredrik,Löfberg,GPK,14
2005,Jani,Peltoniemi,GPK,14
2005,Teppo,Lassila,GPK,14
2005,Tuomas,Ojanperä,GPK,14
2005,Anu,Parikka,GPK,14
2005,Juuso,Ukkonen,GPK,14
2005,Niko,Kuikka,GPK,14
2005,Paavo,Leinonen,GPK,14
2005,Jussi,Ahonen,ITKK,6
2005,Mikko,Raatikainen,ITKK,6
2005,Lasse,Pesonen,ITKK,6
2005,Ville,Latva,ITKK,6
2005,Anssi,Jääskeläinen,ITKK,6
2005,Mikko,Drocan,ITKK,6
2005,Janne,Matikainen,ITKK,6
2005,Mikko,Kuusio,ITKK,6
2005,Juha,Väänänen,ITKK,6
2005,Mikko,Huhtanen,KCK,5
2005,Yrjö,Hakkarainen,KCK,5
2005,Juha,Sorsa,KCK,5
2005,Sanna,Hämäläinen,KCK,5
2005,Ossi,Hämäläinen,KCK,5
2005,Miika,Kuusinen,KCK,5
2005,Janne,Pulli,KCK,5
2005,Tero,Turtiainen,KCK,5
2005,Juha,Huttunen,KCK,5
2005,Ilkka,Uuhiniemi,KCK,5
2005,Jani,Heimala,LMTVO,8
2005,Teemu,Heimala,LMTVO,8
2005,Jarkko,Honka,LMTVO,8
2005,Sampo,Kokkonen,LMTVO,8
2005,Tuomas,Kyllönen,LMTVO,8
2005,Aki,Penttinen,LMTVO,8
2005,Mika,Pyykkö,LMTVO,8
2005,Sami,Pyykkö,LMTVO,8
2005,Risto,Tapanen,LMTVO,8
2005,Juha,Varis,LMTVO,8
2005,Pekka,Jäppinen,PKMM,7
2005,Ilmari,Laakkonen,PKMM,7
2005,Jouni,Ikonen,PKMM,7
2005,Jari,Porras,PKMM,7
2005,Mikko,Hänninen,PKMM,7
2005,Jussi,Vittaniemi,PKMM,7
2005,Timo,Saxell,PKMM,7
2005,Sami,Höylä,PKMM,7
2005,Jorma,Kaskinen,PKMM,7
2005,Jarkko,Tulla,PKMM,7
2005,Mika,Alitalo,PLEE,12
2005,Joonas,Grönlund,PLEE,12
2005,Sami,Kontio,PLEE,12
2005,Marko,Parviainen,PLEE,12
2005,Ilkka,Lappalainen,PLEE,12
2005,Jaakko,Akkanen,PLEE,12
2005,Kari,Hankia,PLEE,12
2005,Marko,Vuoti,PLEE,12
2005,Janne,Kotiranta,PLEE,12
2005,Janne,Keränen,VTTU,13
2005,Aleksi,Mäkelä,VTTU,13
2005,Sampo,Mäkilaurila,VTTU,13
2005,Pasi,Tervo,VTTU,13
2005,Simo,Pääkkönen,VTTU,13
2005,Mikko,Dahlbom,VTTU,13
2005,Mika,Lavikainen,VTTU,13
2005,Keijo,Sukanen,VTTU,13
2005,Sauli,Mäenpää,VTTU,13
2005,Ville,Hemmilä,VTTU,13
2006,Kalle,Rannikko,DRA,11
2006,Jarno,Hyyryläinen,DRA,11
2006,Jukka,Tanninen,DRA,11
2006,Petja,Salmela,DRA,11
2006,Sami,Pyykkö,DRA,11
2006,Jyri,Koistinen,DRA,11
2006,Lauri,Tuimala,DRA,11
2006,Katja,Talvirinne,DRA,11
2006,Jani,Havukainen,DRA,11
2006,Jani,Huusansaari,DRA,11
2006,Fredrik,Löfberg,GPK,14
2006,Tuomas,Ojanperä,GPK,14
2006,Niko,Kuikka,GPK,14
2006,Teppo,Lassila,GPK,14
2006,Juuso,Ukkonen,GPK,14
2006,Paavo,Leinonen,GPK,14
2006,Anu,Parikka,GPK,14
2006,Jani,Peltoniemi,GPK,14
2006,Antti,Nousiainen,GPK,14
2006,Juha,Väänänen,ITKK,6
2006,Mikko,Kuusio,ITKK,6
2006,Janne,Matikainen,ITKK,6
2006,Mikko,Drocan,ITKK,6
2006,Anssi,Jääskeläinen,ITKK,6
2006,Ville,Latva,ITKK,6
2006,Seppo,Kyynäräinen,ITKK,6
2006,Lasse,Pesonen,ITKK,6
2006,Mikko,Raatikainen,ITKK,6
2006,Jussi,Ahonen,ITKK,6
2006,Tero,Turtiainen,KCK,5
2006,Yrjö,Hakkarainen,KCK,5
2006,Juha,Huttunen,KCK,5
2006,Mikko,Huhtanen,KCK,5
2006,Ossi,Hämäläinen,KCK,5
2006,Tuomas,Puranen,KCK,5
2006,Samu,Uimonen,KCK,5
2006,Janne,Pulli,KCK,5
2006,Sanna,Hämäläinen,KCK,5
2006,Juha,Varis,LMTVO,8
2006,Risto,Tapanen,LMTVO,8
2006,Mika,Pyykkö,LMTVO,8
2006,Tero,Lintunen,LMTVO,8
2006,Tuomas,Korppi,LMTVO,8
2006,Sampo,Kokkonen,LMTVO,8
2006,Jarkko,Honka,LMTVO,8
2006,Teemu,Heimala,LMTVO,8
2006,Jani,Heimala,LMTVO,8
2006,Kari,Hankia,LMTVO,8
2006,Marko,Vuoti,MULK,15
2006,Simo,Takala,MULK,15
2006,Tero,Tuomainen,MULK,15
2006,Marjo,Nieminen,MULK,15
2006,Jaakko,Arminen,MULK,15
2006,Mika,Hanski,MULK,15
2006,Sami,Kontio,MULK,15
2006,Joni,Kämäräinen,PKMM,7
2006,Ilmari,Laakkonen,PKMM,7
2006,Marko,Parviainen,PKMM,7
2006,Pekka,Jäppinen,PKMM,7
2006,Asko,Rouvinen,PKMM,7
2006,Jouni,Ikonen,PKMM,7
2006,Jari,Porras,PKMM,7
2006,Timo,Saxell,PKMM,7
2006,Sami,Höylä,PKMM,7
2006,Jorma,Kaskinen,PKMM,7
2006,Henrik,Tarkkio,VTTU,13
2006,Mikko,Dahlbom,VTTU,13
2006,Mika,Lavikainen,VTTU,13
2006,Jyri,Holttinen,VTTU,13
2006,Antti,Lakanen,VTTU,13
2006,Sami,Pehkonen,VTTU,13
2006,Sauli,Mäenpää,VTTU,13
2006,Keijo,Sukanen,VTTU,13
2006,Janne,Keränen,VTTU,13
2006,Aleksi,Mäkelä,VTTU,13
2007,Jani,Huusansaari,DRA,11
2007,Jani,Havukainen,DRA,11
2007,Katja,Talvirinne,DRA,11
2007,Lauri,Tuimala,DRA,11
2007,Jyri,Koistinen,DRA,11
2007,Jukka,Tanninen,DRA,11
2007,Petja,Salmela,DRA,11
2007,Jarno,Hyyryläinen,DRA,11
2007,Kalle,Rannikko,DRA,11
2007,Antti,Nousiainen,GPK,14
2007,Paavo,Leinonen,GPK,14
2007,Kati,Koponen,GPK,14
2007,Niko,Kuikka,GPK,14
2007,Jani,Peltoniemi,GPK,14
2007,Anu,Parikka,GPK,14
2007,Tuomas,Ojanperä,GPK,14
2007,Tapani,Ahonen,GPK,14
2007,Juha-Matti,Muukkonen,GPK,14
2007,Ville,Varma,GPK,14
2007,Jussi,Ahonen,ITKK,6
2007,Mikko,Raatikainen,ITKK,6
2007,Lasse,Pesonen,ITKK,6
2007,Seppo,Kyynäräinen,ITKK,6
2007,Anssi,Jääskeläinen,ITKK,6
2007,Janne,Matikainen,ITKK,6
2007,Mikko,Kuusio,ITKK,6
2007,Mikko,Pehkonen,ITKK,6
2007,Kari,Hankia,LMTVO,8
2007,Jani,Heimala,LMTVO,8
2007,Jarkko,Honka,LMTVO,8
2007,Sampo,Kokkonen,LMTVO,8
2007,Tuomas,Korppi,LMTVO,8
2007,Aki,Penttinen,LMTVO,8
2007,Sami,Pyykkö,LMTVO,8
2007,Risto,Tapanen,LMTVO,8
2007,Henrik,Tarkkio,LMTVO,8
2007,Juha,Varis,LMTVO,8
2007,Pekka,Jäppinen,PKMM,7
2007,Ilmari,Laakkonen,PKMM,7
2007,Jouni,Ikonen,PKMM,7
2007,Jari,Porras,PKMM,7
2007,Jussi,Vittaniemi,PKMM,7
2007,Sami,Höylä,PKMM,7
2007,Tero,Turtiainen,PKMM,7
2007,Yrjö,Hakkarainen,PKMM,7
2007,Samu,Uimonen,PKMM,7
2007,Juha,Huttunen,PKMM,7
2007,Mikko,Dalhbom,VTTU,13
2007,Janne,Keränen,VTTU,13
2007,Sami,Pehkonen,VTTU,13
2007,Tuomas,Aalto,VTTU,13
2007,Jari,Reponen,VTTU,13
2007,Olli,Kytömäki,VTTU,13
2007,Antti,Lakanen,VTTU,13
2007,Juha,Hinkkanen,VTTU,13
2007,Juhana,Repo,VTTU,13
2007,Henrikki,Kainulainen,VTTU,13
2008,Jani,Havukainen,DRA,11
2008,Katja,Talvirinne,DRA,11
2008,Lauri,Tuimala,DRA,11
2008,Jyri,Koistinen,DRA,11
2008,Ilkka,Virta,DRA,11
2008,Antti,Knutas,DRA,11
2008,Jouni,Sampo,DRA,11
2008,Ville,Lavikka,DRA,11
2008,Kalle,Rannikko,DRA,11
2008,Antti,Nousiainen,GPK,14
2008,Jani,Peltoniemi,GPK,14
2008,Anu,Parikka,GPK,14
2008,Paavo,Leinonen,GPK,14
2008,Juha-Matti,Muukkonen,GPK,14
2008,Jerker,Brandt,GPK,14
2008,Niko,Kuikka,GPK,14
2008,Ville,Varma,GPK,14
2008,Matti,Tiainen,GPK,14
2008,Matti,Koski,KAMU,16
2008,Outi,Matikainen,KAMU,16
2008,Markku,Nikku,KAMU,16
2008,Sandor,Luukkanen,KAMU,16
2008,Mikko,Tolvanen,KAMU,16
2008,Ville,Kakkonen,KAMU,16
2008,Kalevi,Kankkunen,KAMU,16
2008,Markku,Helminen,KAMU,16
2008,Tanja,Näppi,KAMU,16
2008,Jani,Heimala,LMTVO,8
2008,Sampo,Kokkonen,LMTVO,8
2008,Mika,Hanski,LMTVO,8
2008,Jarkko,Honka,LMTVO,8
2008,Kari,Hankia,LMTVO,8
2008,Henrik,Tarkkio,LMTVO,8
2008,Risto,Tapanen,LMTVO,8
2008,Aki,Penttinen,LMTVO,8
2008,Tuomas,Korppi,LMTVO,8
2008,Juha,Varis,LMTVO,8
2008,Pekka,Jäppinen,PKMM,7
2008,Ilmari,Laakkonen,PKMM,7
2008,Jouni,Ikonen,PKMM,7
2008,Jari,Porras,PKMM,7
2008,Yrjö,Hakkarainen,PKMM,7
2008,Samu,Uimonen,PKMM,7
2008,Mikko,Kuusio,PKMM,7
2008,Anssi,Jääskeläinen,PKMM,7
2008,Anna-Niina,Räsänen,VTTU,13
2008,Juhana,Repo,VTTU,13
2008,Tuomas,Aalto,VTTU,13
2008,Tapio,Hyvönen,VTTU,13
2008,Jari,Reponen,VTTU,13
2008,Kai,Kallio,VTTU,13
2008,Mikko,Dahlbom,VTTU,13
2008,Janne,Matikainen,VTTU,13
2008,Rauli,Sillanpää,VTTU,13
2009,Kalle,Rannikko,Dra,11
2009,Jouni,Sampo,Dra,11
2009,Antti,Knutas,Dra,11
2009,Ilkka,Virta,Dra,11
2009,Jyri,Koistinen,Dra,11
2009,Lauri,Tuimala,Dra,11
2009,Yrjö,Hakkarainen,Dra,11
2009,Jani,Havukainen,Dra,11
2009,Paavo,Leinonen,GPK,14
2009,Niko,Kuikka,GPK,14
2009,Ville,Varma,GPK,14
2009,Anu,Parikka,GPK,14
2009,Juhana,Repo,GPK,14
2009,Ilkka,Nokelainen,GPK,14
2009,Jussi,Koskela,GPK,14
2009,Mikko,Kosonen,GPK,14
2009,Jerker,Brandt,GPK,14
2009,Markus,Järvisalo,GSKC,25
2009,Lauri,Pontela,GSKC,25
2009,Henri,Petrow,GSKC,25
2009,Marko,Kupiainen,GSKC,25
2009,Jussi,Kauppila,GSKC,25
2009,Matthias,Kampe,GSKC,25
2009,Tuomo,Immonen,GSKC,25
2009,Arttu,Heiskanen,GSKC,25
2009,Taru,Havas,HUMP,17
2009,Henri,Oksman,HUMP,17
2009,Jani,Räihä,HUMP,17
2009,Jarkko,Korhonen,HUMP,17
2009,Mikko,Nissinen,HUMP,17
2009,Petri,Koivunen,KAMU,16
2009,Ossi,Ikonen,KAMU,16
2009,Otto,Varis,KAMU,16
2009,Annamaria,Mustonen,KAMU,16
2009,Kari,Anttonen,KAMU,16
2009,Jari,Havuaho,KAMU,16
2009,Jarno,Parkkinen,KAMU,16
2009,Outi,Matikainen,KAMU,16
2009,Tanja,Näppi,KAMU,16
2009,Janne,Hämäläinen,KAMU,16
2009,Markku,Helminen,KAMU,16
2009,Sara,Tuovinen,KVAK,23
2009,Elina,Salmela,KVAK,23
2009,Antti,Paajanen,KVAK,23
2009,Eija,Multanen,KVAK,23
2009,Ville,Hietanen,KVAK,23
2009,Juha,Hakulinen,KVAK,23
2009,Matti,Jaaranen,KVAK,23
2009,Visa,Oksa,LEKA,18
2009,Jukka,Nuottanen,LEKA,18
2009,Antti,Aakko,LEKA,18
